file_name,duration,file_size,processing_time1,processing_time2,processing_time3,processing_time4,processing_time5
OAF_burn_angry.wav,1.6866213151927438,82410.0,0.0008034706115722656,0.000857234001159668,0.0009199778238932291,0.000899970531463623,0.0011305809020996094
106_2b1_Pl_mc_LittC2SE.wav,20.0,2646044.0,0.006106376647949219,0.006865262985229492,0.00739439328511556,0.008786141872406006,0.010220098495483398
221_2b3_Lr_mc_LittC2SE.wav,20.0,2646044.0,0.006125926971435547,0.007014155387878418,0.008045593897501627,0.009044170379638672,0.010994625091552735
218_1b1_Lr_sc_Meditron.wav,82.5,660044.0,0.01022028923034668,0.013048529624938965,0.012027819951375326,0.015689730644226074,0.017656278610229493
OAF_jail_disgust.wav,2.5420861678004534,124180.0,0.0011072158813476562,0.0012358427047729492,0.0013632774353027344,0.0015243291854858398,0.00165557861328125
121_1b1_Tc_sc_Meditron.wav,20.0,2646044.0,0.0061490535736083984,0.007170557975769043,0.007339954376220703,0.008319556713104248,0.010812664031982422
OAF_room_disgust.wav,2.3165532879818596,113168.0,0.001001119613647461,0.001064300537109375,0.0012044111887613933,0.0012435317039489746,0.00137481689453125
114_1b4_Al_mc_AKGC417L.wav,20.0,2646044.0,0.006045341491699219,0.006798267364501953,0.0070226192474365234,0.008547067642211914,0.010098409652709962
OAF_hit_happy.wav,1.9960090702947846,97516.0,0.0009429454803466797,0.0009703636169433594,0.0011474291483561199,0.0013826489448547363,0.0013678550720214843
211_2p2_Tc_mc_AKGC417L.wav,20.0,2646044.0,0.0060236454010009766,0.006750941276550293,0.007631063461303711,0.008264482021331787,0.010319042205810546
107_2b3_Pl_mc_AKGC417L.wav,20.0,2646044.0,0.00605463981628418,0.0071086883544921875,0.007338205973307292,0.009089231491088867,0.010080623626708984
OAF_tape_disgust.wav,2.3936507936507936,116932.0,0.0010836124420166016,0.0011477470397949219,0.0012238820393880208,0.0013208985328674316,0.0019152641296386718
OAF_note_disgust.wav,2.313877551020408,113036.0,0.0010194778442382812,0.0010728836059570312,0.0011104742685953777,0.0011845827102661133,0.0012392520904541016
213_1p5_Al_mc_AKGC417L.wav,20.0,2646044.0,0.00615692138671875,0.007021546363830566,0.00762629508972168,0.008288085460662842,0.010364341735839843
OAF_hall_fear.wav,1.3912925170068027,67990.0,0.000705718994140625,0.0007662773132324219,0.0008083979288736979,0.0008361935615539551,0.0010827541351318359
OAF_gin_fear.wav,1.5630385487528344,76376.0,0.0007333755493164062,0.0007573366165161133,0.0008068879445393881,0.0008317232131958008,0.0009908676147460938
OAF_bone_disgust.wav,2.214920634920635,108204.0,0.0009679794311523438,0.0010135173797607422,0.0010562737782796223,0.0011597275733947754,0.00128631591796875
OAF_pass_fear.wav,1.528390022675737,74684.0,0.0007145404815673828,0.0007197856903076172,0.0007929801940917969,0.0008065104484558105,0.000924062728881836
OAF_jug_disgust.wav,2.328299319727891,113740.0,0.0010180473327636719,0.001015782356262207,0.001083691914876302,0.0011162161827087402,0.0012152671813964843
211_1p2_Pl_mc_AKGC417L.wav,20.0,2646044.0,0.006033420562744141,0.006831049919128418,0.007444699605305989,0.008855640888214111,0.01071629524230957
219_2b2_Ar_mc_LittC2SE.wav,20.0,2646044.0,0.006031513214111328,0.0071413516998291016,0.0077524979909261065,0.009573876857757568,0.009792280197143555
OAF_calm_happy.wav,2.037777777777778,99556.0,0.0009357929229736328,0.000997781753540039,0.0011886755625406902,0.001316666603088379,0.0012253284454345702
OAF_perch_disgust.wav,2.5709750566893423,125590.0,0.001104116439819336,0.0011347532272338867,0.001266797383626302,0.0013937950134277344,0.0012816429138183595
OAF_long_angry.wav,1.7242630385487527,84248.0,0.0007908344268798828,0.0008121728897094727,0.0008230209350585938,0.0008963346481323242,0.0009238243103027344
OAF_ripe_disgust.wav,2.266938775510204,110746.0,0.0009887218475341797,0.001006007194519043,0.0010402997334798176,0.0010985732078552246,0.0011925220489501954
OAF_rough_disgust.wav,2.5607709750566894,125092.0,0.0010890960693359375,0.0010851621627807617,0.0012275377909342449,0.0012619495391845703,0.0013132572174072265
OAF_keen_disgust.wav,2.603628117913832,127184.0,0.0011048316955566406,0.0011112689971923828,0.0011737346649169922,0.001182258129119873,0.001388406753540039
OAF_goal_angry.wav,1.5199092970521542,74270.0,0.0007126331329345703,0.0007174015045166016,0.0007743040720621744,0.0007562637329101562,0.0008613109588623047
OAF_fail_disgust.wav,2.5091609977324265,122572.0,0.0010623931884765625,0.0011065006256103516,0.0011170705159505208,0.0011450648307800293,0.0015433788299560546
OAF_hash_disgust.wav,2.608299319727891,127414.0,0.0011136531829833984,0.001076817512512207,0.0011816024780273438,0.0011827349662780762,0.0011904716491699218
OAF_sheep_disgust.wav,2.2068480725623583,107810.0,0.0009806156158447266,0.0010122060775756836,0.0010807514190673828,0.001071929931640625,0.001069927215576172
OAF_luck_disgust.wav,2.221360544217687,108520.0,0.0009458065032958984,0.0009781122207641602,0.0010153452555338542,0.001041710376739502,0.0012006282806396485
218_1p1_Ar_sc_Litt3200.wav,28.464036281179137,227756.0,0.003989458084106445,0.005196094512939453,0.005280971527099609,0.005735814571380615,0.00675806999206543
OAF_join_angry.wav,1.61297052154195,78814.0,0.0007908344268798828,0.0008177757263183594,0.0008704662322998047,0.0011546015739440918,0.0010782718658447266
OAF_pike_fear.wav,1.5607256235827665,76262.0,0.0007781982421875,0.0007781982421875,0.0007960001627604166,0.0009345412254333496,0.0008892059326171875
110_1b1_Pr_sc_Meditron.wav,71.45002267573696,571644.0,0.008528470993041992,0.011304259300231934,0.010553995768229166,0.013750135898590088,0.01564497947692871
OAF_dodge_angry.wav,1.6458956916099774,80420.0,0.0008196830749511719,0.001019120216369629,0.0010747114817301433,0.001310586929321289,0.0016822338104248047
114_1b4_Ar_mc_AKGC417L.wav,20.0,2646044.0,0.006158351898193359,0.007061362266540527,0.007352352142333984,0.008117198944091797,0.010489130020141601
OAF_moon_disgust.wav,2.3331519274376418,113978.0,0.0010693073272705078,0.001099705696105957,0.0011775493621826172,0.0012816786766052246,0.0016239166259765625
OAF_chair_fear.wav,1.686984126984127,82426.0,0.0008077621459960938,0.0008363723754882812,0.0008714993794759115,0.0009133219718933105,0.001019430160522461
223_1b1_Pl_sc_Meditron.wav,32.9,658044.0,0.005387783050537109,0.0062656402587890625,0.0064436594645182295,0.007447004318237305,0.009070205688476562
OAF_luck_angry.wav,1.6131519274376418,78822.0,0.0007736682891845703,0.0008404254913330078,0.0008935928344726562,0.000901639461517334,0.0011087894439697266
OAF_pick_happy.wav,2.0859410430839,101908.0,0.0009009838104248047,0.0009537935256958008,0.0010596116383870442,0.0010473132133483887,0.0011136531829833984
OAF_king_happy.wav,1.9052607709750566,93084.0,0.0008857250213623047,0.0008819103240966797,0.000942071278889974,0.0009323954582214355,0.0011165142059326172
71.wav,60.02938775510204,10589228.0,0.04022979736328125,0.04671370983123779,0.04750617345174154,0.05534762144088745,0.059375572204589847
OAF_mill_disgust.wav,2.2768707482993196,111230.0,0.0011713504791259766,0.0011680126190185547,0.0013194878896077473,0.0017099380493164062,0.0017080307006835938
